RecordDate,Symbol,Series,Prev_Close,Day_Open,Day_High,Day_Low,Day_Last,Day_Close,VWAP,Volume,Turnover,Trades,Deliverable_Volume,Percent_Deliverable,Industry
2020-01-03,BAJAJ-AUTO,EQ,3121,3125.5,3128.25,3065,3067,3072.05,3090.34,424311,131126333240000.02,27302,162278,0.3825,AUTOMOBILE
2020-01-03,AXISBANK,EQ,756.95,753.15,756.25,740.5,742.4,742.95,746.33,8489729,633616510245000,139161,3834757,0.4517000000000001,FINANCIAL SERVICES
2020-01-03,ADANIPORTS,EQ,383.15,382.7,384.35,379.2,382,382.5,382.01,3684824,140763554940000,41829,1082913,0.2939,SERVICES
2020-01-03,BAJFINANCE,EQ,4246.05,4220,4234.8,4173,4181.05,4193.45,4205.07,1176850,494873390160000.06,68524,316090,0.2686,FINANCIAL SERVICES
2020-01-03,BHARTIARTL,EQ,455.2,455.7,459.2,451.5,457.15,455.1,454.8,5059594,230108840005000.03,97228,1968386,0.389,TELECOM
2020-01-03,BAJAJFINSV,EQ,9505.6,9465,9504.6,9324,9352,9345.85,9395.24,182479,171443309295000,21847,43650,0.2392,FINANCIAL SERVICES
2020-01-03,BPCL,EQ,487.55,483.9,486.75,472.85,482.5,483.5,481.4,11327770,545322269095000,115581,3142382,0.2774,OIL & GAS
2020-01-03,GRASIM,EQ,766.35,769.95,769.95,751.5,756.45,756.65,759.61,1411458,107215216345000,24417,283619,0.2009,CEMENT & CEMENT PRODUCTS
2020-01-03,HCLTECH,EQ,573.55,574,588.5,572.85,582,585.05,584.14,3269446,190982683300000,77707,1071299,0.32770000000000005,IT
2020-01-03,INFY,EQ,734.7,733.9,748,733.9,745,746,744.67,7882938,587017330235000,105632,3682521,0.4672,IT
2020-01-03,INDUSINDBK,EQ,1529,1524,1538,1512.1,1529,1528.85,1522.15,2622870,399239243000000,65975,1243139,0.474,FINANCIAL SERVICES
2020-01-03,HINDUNILVR,EQ,1938.05,1937.9,1940,1918.75,1932,1927.45,1926.53,1598825,308018923005000,85043,1117706,0.6990999999999999,CONSUMER GOODS
2020-01-03,ICICIBANK,EQ,540.6,538,540.8,536.25,539.5,538.85,538.46,9594690,516632648950000,93857,4945623,0.5155,FINANCIAL SERVICES
2020-01-03,HDFCBANK,EQ,1286.75,1282.2,1285,1263.6,1268.5,1268.4,1270.48,5427775,689588575385000,157066,3459267,0.6373,FINANCIAL SERVICES
2020-01-03,HEROMOTOCO,EQ,2429.45,2420,2449,2415,2435.75,2432.35,2433.37,544720,132550521284999.98,32567,108997,0.20010000000000006,AUTOMOBILE
2020-01-03,HDFC,EQ,2466.4,2455,2466.4,2441.8,2452.05,2454.45,2451.88,1963923,481529836290000,92333,1260684,0.6419,FINANCIAL SERVICES
2020-01-03,HINDALCO,EQ,220.15,219.3,219.95,216.05,216.5,216.45,217.48,8658243,188298352180000,66849,2631189,0.3039,METALS
2020-01-03,RELIANCE,EQ,1535.3,1533,1541.65,1523,1536,1537.15,1532.73,9593498,1470428307180000,149003,5288843,0.5513,OIL & GAS
2020-01-03,NTPC,EQ,121.4,121,121.35,119.1,119.25,119.35,120.14,7392962,88815943765000,41213,4745388,0.6419,POWER
2020-01-03,SBIN,EQ,339.3,337.95,337.95,332,334,333.7,335.08,21853208,732260045400000,139793,6309081,0.2887,FINANCIAL SERVICES
2020-01-03,SHREECEM,EQ,21232.15,21200,21398.95,20950,21240.25,21122.25,21151.13,19053,40299240215000,5781,7114,0.3734000000000001,CEMENT & CEMENT PRODUCTS
2020-01-03,DRREDDY,EQ,2864.9,2864.9,2897,2852.05,2887,2883.9,2881.03,344678,99302891495000,23970,100853,0.2926,PHARMA
2020-01-03,GAIL,EQ,123.55,123.7,128.8,123.7,125.5,125.65,126.53,21625485,273619789015000,86172,8294359,0.3835,OIL & GAS
2020-01-03,EICHERMOT,EQ,21600.85,21650,21665.95,21110,21210,21189.25,21241.25,157297,334118498905000,39542,36689,0.2332,AUTOMOBILE
2020-01-06,DRREDDY,EQ,2883.9,2871,2897.8,2854.2,2885,2878.85,2873.7,357737,102802955620000,22787,184714,0.5163,PHARMA
2020-01-06,EICHERMOT,EQ,21189.25,21100,21100,20739.5,20882.05,20860.45,20909.91,125871,263195093445000,32455,22638,0.17989999999999998,AUTOMOBILE
2020-01-06,GAIL,EQ,125.65,125,126.25,122.85,124.35,124.35,124,7719845,95727630090000,38654,3034674,0.3931,OIL & GAS
2020-01-06,HCLTECH,EQ,585.05,585,592.2,579.45,581.9,582,584.22,3589985,209733494020000,60726,1698341,0.4731,IT
2020-01-06,GRASIM,EQ,756.65,755.4,755.8,735,735,737,741.97,957541,71046646380000,18763,200062,0.2089,CEMENT & CEMENT PRODUCTS
2020-01-06,ASIANPAINT,EQ,1751.4,1737.95,1738,1694,1710,1707.15,1708.88,1871804,319868879480000,70558,729821,0.3899,CONSUMER GOODS
2020-01-06,ADANIPORTS,EQ,382.5,388,388,374.75,380,380.2,381.73,12482680,476507128120000,97444,2245696,0.17989999999999998,SERVICES
2020-01-06,BAJAJ-AUTO,EQ,3072.05,3070,3071.6,3028.05,3033,3037.65,3039.65,355754,108136611195000,23989,155173,0.4362,AUTOMOBILE
2020-01-06,AXISBANK,EQ,742.95,739.45,739.6,721.7,722,723.25,728.66,6356198,463150205060000.06,117943,2157855,0.3395,FINANCIAL SERVICES
2020-01-06,TITAN,EQ,1139.7,1162,1171.4,1150.1,1157,1158.6,1159.86,4494752,521328195065000,175806,1115391,0.2482,CONSUMER GOODS
2020-01-06,VEDL,EQ,157.75,156.9,157.7,150.05,150.7,150.55,153.36,11218355,172039378855000,53420,2599202,0.2317,METALS
2020-01-06,TECHM,EQ,775.1,774.85,778.8,768.15,769,770.4,773.7,1734439,134193726705000,52469,840496,0.4846,IT
2020-01-06,UPL,EQ,590.75,589,589,579,583.45,584.95,583.91,1218216,71132605370000,27212,472989,0.3883,FERTILISERS & PESTICIDES
2020-01-06,COALINDIA,EQ,211.85,209.95,209.95,203.45,205.15,205.7,205.46,6853058,140803116125000,54913,2105530,0.3072,METALS
2020-01-06,BRITANNIA,EQ,3038.8,3030,3032.15,2995.05,3021,3022.05,3011.36,181158,54553251650000,20640,76390,0.4217,CONSUMER GOODS
2020-01-06,CIPLA,EQ,469.95,469.8,469.95,461.2,464,466.75,465.72,1501855,69944231720000.01,34773,434232,0.2891,PHARMA
2020-01-06,BAJFINANCE,EQ,4193.45,4164,4204,3983.8,4004,3996.7,4052.84,2866735,1161842396165000,146938,656087,0.2289,FINANCIAL SERVICES
2020-01-06,BHARTIARTL,EQ,455.1,453.9,457.45,444.65,448.5,449.65,449.9,7399981,332926128885000,73742,3006323,0.4063000000000001,TELECOM
2020-01-06,BAJAJFINSV,EQ,9345.85,9339,9339,9022,9029,9042.7,9118.93,244289,222765449860000,29396,66207,0.271,FINANCIAL SERVICES
2020-01-06,BPCL,EQ,483.5,475,480,465.15,467.9,469.15,471.45,7666317,361431315480000,87316,1545870,0.2016,OIL & GAS
2020-01-06,NTPC,EQ,119.35,119,119.15,116.5,118.9,118.9,118.16,6596841,77949451665000,70828,3010615,0.4564,POWER
2020-01-06,SHREECEM,EQ,21122.25,21124.8,21219.95,20591.4,20870,21064.4,20872.85,25717,53678696075000,7823,12852,0.4997,CEMENT & CEMENT PRODUCTS
2020-01-06,SBIN,EQ,333.7,331.7,331.7,317.7,318.4,319,322.03,35645325,1147882441165000,280646,8731362,0.245,FINANCIAL SERVICES
2020-01-06,HINDUNILVR,EQ,1927.45,1927.35,1929.4,1911.25,1918.5,1915.45,1917.28,683129,130975244240000.02,50595,303870,0.4448,CONSUMER GOODS
2020-01-06,INFY,EQ,746,746.1,753.8,736.5,738.5,738.85,743.51,6519403,484723698215000,129992,2871332,0.4404,IT
2020-01-06,INDUSINDBK,EQ,1528.85,1515.05,1517.75,1465.45,1470.9,1469.4,1490.4,3151046,469633363250000,92915,1241014,0.3938,FINANCIAL SERVICES
2020-01-06,ICICIBANK,EQ,538.85,537.25,537.25,523.8,525.7,525.7,527.51,12534334,661200568765000,125249,7567496,0.6037,FINANCIAL SERVICES
2020-01-06,HEROMOTOCO,EQ,2432.35,2428.95,2428.95,2360.05,2366,2368.15,2378.32,624665,148565119750000,34021,223056,0.35710000000000003,AUTOMOBILE
2020-01-06,HDFCBANK,EQ,1268.4,1260,1261.8,1236,1240.25,1240.95,1247.24,5445093,679134783105000,155007,3647637,0.6698999999999999,FINANCIAL SERVICES
2020-01-06,HDFC,EQ,2454.45,2428,2445,2371.4,2389.95,2384.1,2396.09,2656731,636576104090000,100147,1380849,0.5197999999999999,FINANCIAL SERVICES
2020-01-06,HINDALCO,EQ,216.45,215,215.65,208.05,208.45,209.3,210.86,7798846,164447445825000,60487,2375147,0.30460000000000004,METALS
2020-01-06,LT,EQ,1335.05,1331,1332,1314.1,1315.5,1316.75,1320.73,2646905,349583537075000,118803,1392864,0.5262,CONSTRUCTION
2020-01-06,KOTAKBANK,EQ,1657.1,1657.1,1657.45,1638.6,1653.8,1652.55,1647.07,1480087,243781066390000,64555,726237,0.4907,FINANCIAL SERVICES
2020-01-06,NESTLEIND,EQ,14593.6,14542,14542,14275,14374,14416.65,14374.36,65136,93628833390000,22616,37126,0.5700000000000001,CONSUMER GOODS
2020-01-06,ITC,EQ,238.5,237.5,238.3,235,235.3,235.1,236.15,7636617,180337499010000,72977,4934625,0.6462000000000001,CONSUMER GOODS
2020-01-06,MARUTI,EQ,7254.25,7200,7210,7026.5,7032,7042.4,7074.03,748516,529502812905000,64186,235356,0.3144,AUTOMOBILE
2020-01-06,RELIANCE,EQ,1537.15,1520,1527.9,1498,1499.9,1501.5,1512.57,11209343,1695493679960000,225138,6398638,0.5708,OIL & GAS
2020-01-06,SUNPHARMA,EQ,444.6,440.9,444.7,435.1,439,439.95,439.9,4794923,210927673030000,54273,1170220,0.2441,PHARMA
2020-01-06,TATAMOTORS,EQ,191.1,191,191,185.05,185.4,185.65,187.3,28621212,536080053545000,138113,3848110,0.1344,AUTOMOBILE
2020-01-06,ONGC,EQ,128.45,129.7,129.8,125.1,126.3,126.25,127.2,14611204,185849207520000,82139,5005382,0.3426,OIL & GAS
2020-01-06,TATASTEEL,EQ,483.7,480,480,470.55,473.3,473.25,474.95,9601608,456024458605000,93838,934226,0.0973,METALS
2020-01-06,TCS,EQ,2200.65,2205,2225.95,2187.9,2201.35,2200.45,2204.89,3023209,666585530910000,135360,1000021,0.3308,IT
2020-01-06,POWERGRID,EQ,193,192,193.95,188,192.6,193.1,191.21,4137352,79110252360000,59715,1890738,0.457,POWER
2020-01-06,WIPRO,EQ,251.1,251,254.45,250.15,251.95,252.15,252.4,4566695,115263670384999.98,42374,1618322,0.3544,IT
2020-01-06,JSWSTEEL,EQ,272.45,270.5,270.75,262.3,264.3,264.25,265.68,4529599,120344130155000,30673,683423,0.1509,METALS
2020-01-06,ULTRACEMCO,EQ,4219.2,4191,4199.75,4131,4146.85,4157.1,4169.55,462841,192983962925000,39868,214991,0.4645,CEMENT & CEMENT PRODUCTS
2020-01-06,ZEEL,EQ,273.7,274.15,275.2,260.4,261.5,261.5,265.58,17225140,457466118835000.06,141048,3584341,0.2081,MEDIA ENTERTAINMENT & PUBLICATION
2020-01-06,IOC,EQ,126.85,126.5,126.5,124.5,124.8,124.9,125.15,12631499,158085293875000,50588,7171769,0.5678,OIL & GAS
2020-01-06,M&M,EQ,532.75,529.9,530,520.5,523.55,524.5,523.29,2059404,107767530165000.02,34854,931642,0.4524,AUTOMOBILE
2020-01-07,IOC,EQ,124.9,125.3,127.45,124.1,124.8,124.55,125.62,8451693,106170024375000,45411,3103256,0.3672,OIL & GAS
2020-01-07,M&M,EQ,524.5,528.9,532,523.05,526.65,526.65,527.55,2111349,111385053950000,34387,471935,0.22350000000000006,AUTOMOBILE
2020-01-07,TATASTEEL,EQ,473.25,475.5,484.6,473.55,475.2,476.1,479.39,13195788,632589494490000,116893,1341699,0.1017,METALS
2020-01-07,ONGC,EQ,126.25,125.6,127.7,125.4,125.75,125.75,126.31,7193304,90860038990000,46745,2003280,0.2785,OIL & GAS
2020-01-07,POWERGRID,EQ,193.1,193.15,194.5,191.15,191.3,191.7,192.89,7888340,152160253285000,36312,5176365,0.6562,POWER
2020-01-07,TCS,EQ,2200.45,2200.5,2214.65,2183.8,2205,2205.85,2203.53,2429317,535306359110000.06,95018,966753,0.398,IT
2020-01-07,JSWSTEEL,EQ,264.25,266.15,270.15,263.1,265.5,265.25,266.6,4465297,119045823905000,31857,454146,0.1017,METALS
2020-01-07,WIPRO,EQ,252.15,253.25,256.35,250.2,255,255.2,254.01,4402787,111833001790000.02,39798,1499975,0.3407,IT
2020-01-07,ZEEL,EQ,261.5,265,271.35,263.35,267.65,267.75,267.26,15972104,426866457760000,123701,1004678,0.0629,MEDIA ENTERTAINMENT & PUBLICATION
2020-01-07,ULTRACEMCO,EQ,4157.1,4199.55,4254,4164.05,4239.95,4242.1,4221.37,524372,221356719935000,41214,92149,0.1757,CEMENT & CEMENT PRODUCTS
2020-01-07,HDFC,EQ,2384.1,2401.25,2428.8,2380.2,2420,2415.05,2406.92,3771992,907886462195000,127128,2163190,0.5735,FINANCIAL SERVICES
2020-01-07,HDFCBANK,EQ,1240.95,1258.9,1271.45,1252.25,1261,1260.6,1261.48,7362247,928730154365000,189026,3790730,0.5149,FINANCIAL SERVICES
2020-01-07,HEROMOTOCO,EQ,2368.15,2378,2399.9,2337,2353.7,2348.05,2356.79,620687,146282658180000,34218,206103,0.3321,AUTOMOBILE
2020-01-07,HINDALCO,EQ,209.3,210.55,213.2,207.7,208.7,208.85,210.43,12767569,268669227365000,67553,6270667,0.4911,METALS
2020-01-07,CIPLA,EQ,466.75,466,470,463.65,468.35,468.6,466.44,2365554,110339818175000,32146,1147376,0.485,PHARMA
2020-01-07,COALINDIA,EQ,205.7,206.5,208.2,204.35,205.75,205.7,206.51,5243225,108276469415000.02,44407,2106932,0.4018,METALS
2020-01-07,BRITANNIA,EQ,3022.05,3033.9,3054,3028,3038,3036.6,3040.6,159307,48438873970000,17764,45327,0.2845,CONSUMER GOODS
2020-01-07,AXISBANK,EQ,723.25,728,738,721.05,726.95,725.75,728.4,9103360,663090692400000,123724,2595354,0.2851,FINANCIAL SERVICES
2020-01-07,ASIANPAINT,EQ,1707.15,1711,1740.5,1711,1730.65,1724.4,1729.25,1033650,178744010550000,70683,318738,0.3084,CONSUMER GOODS
2020-01-07,ADANIPORTS,EQ,380.2,384.05,389.75,382.4,384.05,384.8,385.49,8091465,311917790545000,58470,3028819,0.3743,SERVICES
2020-01-07,BAJAJ-AUTO,EQ,3037.65,3045.5,3072,3030.1,3045,3037.95,3043.08,225535,68632102970000.01,15131,68131,0.30210000000000004,AUTOMOBILE
2020-01-07,GAIL,EQ,124.35,124.9,126.05,123.85,124.2,124.45,124.98,9298669,116215775345000,43688,3979351,0.4279,OIL & GAS
2020-01-07,EICHERMOT,EQ,20860.45,20950,21349.8,20713.8,20800,20803.8,20900.8,137152,286658671835000,33833,27076,0.1974,AUTOMOBILE
2020-01-07,DRREDDY,EQ,2878.85,2890,2910,2871.05,2880,2884.2,2895.86,357635,103565954305000,21604,121253,0.339,PHARMA
2020-01-07,GRASIM,EQ,737,738.2,756,735.5,742.3,742.3,743.67,1104012,82102541360000,19977,150669,0.1365,CEMENT & CEMENT PRODUCTS
2020-01-07,HCLTECH,EQ,582,582,587.75,579.05,583.9,584.25,584.46,3179728,185842183965000,90166,2016150,0.6341,IT
2020-01-07,VEDL,EQ,150.55,152.8,156.8,152.55,156.05,156,155.33,24417974,379274364360000,104963,4710731,0.1929,METALS
2020-01-07,TITAN,EQ,1158.6,1170.95,1173.85,1152.05,1159.35,1159.95,1159.63,2363578,274088624230000.03,92867,841123,0.35590000000000005,CONSUMER GOODS
2020-01-07,TECHM,EQ,770.4,770,778.5,760.6,776.65,777.1,770.9,1937143,149333861915000,36396,725429,0.3745000000000001,IT
2020-01-07,UPL,EQ,584.95,584.95,604,583.05,595,595.05,597.23,4247207,253657784170000,48776,498229,0.1173,FERTILISERS & PESTICIDES
2020-01-07,ICICIBANK,EQ,525.7,531.3,535.6,521.65,524.15,522.9,526.71,16101835,848092724690000,131048,8539094,0.5303,FINANCIAL SERVICES
2020-01-07,HINDUNILVR,EQ,1915.45,1919.25,1931,1918,1922,1920.7,1923.6,808935,155606960970000,49424,458047,0.5662,CONSUMER GOODS
2020-01-07,INFY,EQ,738.85,738,742.6,725.1,729.3,727.9,734.63,7899363,580311982455000,189680,3976564,0.5034000000000001,IT
2020-01-07,INDUSINDBK,EQ,1469.4,1488.45,1508,1442.2,1458,1461.65,1472.17,3572603,525948164145000,82614,360136,0.1008,FINANCIAL SERVICES
2020-01-07,BHARTIARTL,EQ,449.65,452,455.3,443.1,445.05,445.1,448.34,4273646,191605715675000,52718,1127213,0.2638,TELECOM
2020-01-07,BPCL,EQ,469.15,467.9,474.75,459.85,462.05,461,466.44,11727294,547009977910000.06,102152,1740580,0.1484,OIL & GAS
2020-01-07,BAJFINANCE,EQ,3996.7,4055,4092,3996.2,4005.9,4007.65,4033.65,2149042,866848984054999.9,105478,339049,0.1578,FINANCIAL SERVICES
2020-01-07,BAJAJFINSV,EQ,9042.7,9125,9265,9065.05,9080,9095.65,9141.52,242676,221842737630000.03,23159,26715,0.1101,FINANCIAL SERVICES
2020-01-07,NTPC,EQ,118.9,119.25,121.55,119.25,120.75,120.55,120.43,8959942,107900964815000.02,42114,4414186,0.4927,POWER
2020-01-07,SHREECEM,EQ,21064.4,21097.15,22050,20951,22005.15,21963.15,21699.31,83884,182022499885000,18173,48419,0.5772,CEMENT & CEMENT PRODUCTS
2020-01-07,SBIN,EQ,319,324.45,327,315.4,317.9,318.4,320.38,50966826,1632867724635000,310782,9993754,0.1961,FINANCIAL SERVICES
2020-01-07,TATAMOTORS,EQ,185.65,187,189.4,182.3,184.35,184.7,185.41,34995035,648830902840000,133404,3453069,0.0987,AUTOMOBILE
2020-01-07,RELIANCE,EQ,1501.5,1519,1534.5,1513.5,1526.95,1524.6,1523.12,7627191,1161709633505000,180713,3049916,0.3999,OIL & GAS
2020-01-07,SUNPHARMA,EQ,439.95,441.4,448,437.55,447.05,446.4,443.49,4504083,199749990055000,63835,1419164,0.31510000000000005,PHARMA
2020-01-07,LT,EQ,1316.75,1328,1339.5,1313.75,1321.15,1320.5,1325.68,2077893,275462747895000,70374,845249,0.4068,CONSTRUCTION
2020-01-07,ITC,EQ,235.1,236.05,237.9,234.6,235.5,235.35,235.94,8416741,198582489585000,66747,4781835,0.5681,CONSUMER GOODS
2020-01-07,NESTLEIND,EQ,14416.65,14423.55,14546.75,14260.85,14319,14290.75,14363.53,72237,103757836640000,17322,43123,0.5970000000000001,CONSUMER GOODS
2020-01-07,MARUTI,EQ,7042.4,7100,7165.6,7026.4,7075,7073.6,7089.61,590500,418641501140000,50872,113291,0.1919,AUTOMOBILE
2020-01-07,KOTAKBANK,EQ,1652.55,1661.05,1674.75,1650.4,1668,1670.85,1662.94,2497931,415390119060000,62054,1276556,0.511,FINANCIAL SERVICES
2020-01-08,MARUTI,EQ,7073.6,7060,7116.65,6980.45,7035,7035.2,7034.09,793313,558023304720000,54674,254739,0.3211,AUTOMOBILE
2020-01-08,ITC,EQ,235.35,234,235.8,233.25,234.4,234.2,234.46,7043211,165137361600000,66642,3897623,0.5534,CONSUMER GOODS
2020-01-08,LT,EQ,1320.5,1302,1308.7,1283.35,1291.5,1291.55,1294.04,4147568,536711466525000,145613,1879175,0.4531000000000001,CONSTRUCTION
2020-01-08,NESTLEIND,EQ,14290.75,14191.6,14450,14120.35,14386,14391.25,14300.66,39488,56470435479999.99,12492,15245,0.3861,CONSUMER GOODS
2020-01-08,KOTAKBANK,EQ,1670.85,1654.7,1661.45,1638,1651.65,1654.85,1650.47,3125931,515924076645000,108277,1366696,0.4372,FINANCIAL SERVICES
2020-01-08,SUNPHARMA,EQ,446.4,442.95,446.5,439,439.1,440.1,441.78,3881918,171494731810000,61787,1589497,0.4095,PHARMA
2020-01-08,RELIANCE,EQ,1524.6,1515,1534.45,1510,1514,1513.15,1518.24,7336561,1113864361780000,169662,2863686,0.3903,OIL & GAS
2020-01-08,TATAMOTORS,EQ,184.7,180.2,184.2,180.2,182.75,182.55,182.39,21862695,398754267535000,96592,2366695,0.1083,AUTOMOBILE
2020-01-08,ZEEL,EQ,267.75,264,266.2,260.75,264.8,264.45,263.43,12568683,331091389945000,81407,2720891,0.2165,MEDIA ENTERTAINMENT & PUBLICATION
2020-01-08,JSWSTEEL,EQ,265.25,261.4,264.5,257,262.7,262.5,260.9,8088132,211018239800000,44788,636169,0.0787,METALS
2020-01-08,ULTRACEMCO,EQ,4242.1,4224.85,4332,4183.8,4308,4318.95,4293.48,1032268,443202701120000,72733,223131,0.2162,CEMENT & CEMENT PRODUCTS
2020-01-08,WIPRO,EQ,255.2,254,256.15,252.55,254.6,254.8,254.57,2794410,71137562145000,33853,975070,0.3489,IT
2020-01-08,M&M,EQ,526.65,520.9,526.45,519,524.5,524.65,522.73,1612378,84283673695000,33088,509565,0.316,AUTOMOBILE
2020-01-08,IOC,EQ,124.55,123.05,123.9,121.5,122.1,121.85,122.37,8885759,108732925190000.02,51233,3927894,0.4420000000000001,OIL & GAS
2020-01-08,TCS,EQ,2205.85,2205,2260,2202.05,2253.35,2255.25,2240.22,5197454,1164342434140000,172815,2288411,0.4403,IT
2020-01-08,ONGC,EQ,125.75,125,125.45,123.2,123.45,123.45,124.12,6236192,77400657180000,38206,2206936,0.3539,OIL & GAS
2020-01-08,TATASTEEL,EQ,476.1,471.65,478.15,467,476.5,475.25,472.2,13304841,628253357610000,122527,1465911,0.1102,METALS
2020-01-08,POWERGRID,EQ,191.7,190.3,190.95,188.85,190.6,190.55,189.98,5316615,101005659030000,29676,3614753,0.6799,POWER
2020-01-08,SHREECEM,EQ,21963.15,21849,22691.65,21710.3,22400.05,22441.3,22440.81,68506,153732978825000,21132,27599,0.4029,CEMENT & CEMENT PRODUCTS
2020-01-08,SBIN,EQ,318.4,312.1,321.5,311,319.35,319.8,315.88,44527485,1406525333655000,259968,5957208,0.1338,FINANCIAL SERVICES
2020-01-08,NTPC,EQ,120.55,119.7,120.75,117.55,120,119.95,119.54,6372683,76176296445000,40756,2881681,0.4522,POWER
2020-01-08,HCLTECH,EQ,584.25,583,593,578,585,585.75,587.17,3593096,210976898790000,100124,2062014,0.5739,IT
2020-01-08,GRASIM,EQ,742.3,735.4,749.9,733.6,742.7,742.65,743.64,1312487,97601824665000,20705,198427,0.1512,CEMENT & CEMENT PRODUCTS
2020-01-08,ASIANPAINT,EQ,1724.4,1696,1736,1695,1732.6,1728.8,1716.72,1006057,172711774825000,45401,286023,0.2843,CONSUMER GOODS
2020-01-08,BAJAJ-AUTO,EQ,3037.95,3000,3073.4,3000,3057,3059.25,3048.93,393614,120010008170000,26250,115005,0.2922,AUTOMOBILE
2020-01-08,ADANIPORTS,EQ,384.8,379,387.6,378.25,385.4,385.65,383.67,4620991,177292164735000,37166,1442143,0.3121,SERVICES
2020-01-08,AXISBANK,EQ,725.75,715.25,725.75,709.1,723.5,724.5,719.43,8973215,645564380855000,139364,2228579,0.2484,FINANCIAL SERVICES
2020-01-08,HINDALCO,EQ,208.85,206,208.65,204.5,207,207.4,206.57,12470053,257587759220000,65064,6057097,0.4857,METALS
2020-01-08,HDFCBANK,EQ,1260.6,1246.95,1262.15,1240.05,1256,1257.3,1253.71,5666055,710361213000000,141795,3549321,0.6264000000000001,FINANCIAL SERVICES
2020-01-08,HEROMOTOCO,EQ,2348.05,2322,2345.05,2310.55,2318.9,2317.55,2322.24,595883,138378213280000,32256,196057,0.32899999999999996,AUTOMOBILE
2020-01-08,HDFC,EQ,2415.05,2387,2413,2385.5,2400,2406.15,2399.4,2147334,515232029120000,154324,1254440,0.5842,FINANCIAL SERVICES
2020-01-08,CIPLA,EQ,468.6,467.8,470.1,461.6,463.6,464.75,465.83,1507276,70213683260000,22866,657806,0.4364,PHARMA
2020-01-08,COALINDIA,EQ,205.7,203,204.55,198.2,200.5,200.2,201.61,7295998,147092302275000,45845,2689056,0.3686,METALS
2020-01-08,BRITANNIA,EQ,3036.6,3020,3038.7,2995,3025,3023.6,3024.5,194024,58682482840000,15951,119899,0.618,CONSUMER GOODS
2020-01-08,GAIL,EQ,124.45,123.1,124.5,122.75,124.2,123.9,123.63,3457429,42742987045000,20471,833860,0.24120000000000005,OIL & GAS
2020-01-08,EICHERMOT,EQ,20803.8,20700,20700,19800.1,19900,19892.2,20147.16,289286,582829027810000,63714,97132,0.3358,AUTOMOBILE
2020-01-08,DRREDDY,EQ,2884.2,2875,2905,2866,2900,2897.25,2893.97,279023,80748490170000,21788,105265,0.3773,PHARMA
2020-01-08,BAJAJFINSV,EQ,9095.65,8971,9166.85,8961.6,9144,9145.5,9092.38,269718,245237874935000,24581,26407,0.0979,FINANCIAL SERVICES
2020-01-08,BHARTIARTL,EQ,445.1,442.6,460.75,440.35,458.9,458.85,450.78,13858623,624725397695000,126722,4104144,0.2961,TELECOM
2020-01-08,BPCL,EQ,461,450,464.4,448.55,461.85,459.9,454.3,12371538,562043111835000.06,125543,3052989,0.2468,OIL & GAS
2020-01-08,BAJFINANCE,EQ,4007.65,3950,4060.35,3950,4051,4049.95,4015.94,1630576,654829930035000,76621,267927,0.1643,FINANCIAL SERVICES
2020-01-08,TITAN,EQ,1159.95,1145,1156.3,1138,1143.1,1143.3,1143.92,2370166,271128354955000.03,78303,1058645,0.4467,CONSUMER GOODS
2020-01-08,VEDL,EQ,156,153.25,158.2,152.45,156.9,157.35,155.89,18095375,282091786515000,66403,4116481,0.2275,METALS
2020-01-08,UPL,EQ,595.05,585.75,603,584.6,601,600.85,594.8,2090846,124363660295000,37085,563726,0.2696,FERTILISERS & PESTICIDES
2020-01-08,TECHM,EQ,777.1,770.1,784.9,767.1,768.1,769.8,776.33,2596664,201587363575000,56014,981759,0.3781000000000001,IT
2020-01-08,INFY,EQ,727.9,724.95,729,708.3,718.9,718.2,717.84,8639443,620170752240000,232857,3579984,0.4144,IT
2020-01-08,INDUSINDBK,EQ,1461.65,1441,1481.6,1439.05,1461.75,1458.6,1458.12,3363919,490501225675000,103838,465477,0.1384,FINANCIAL SERVICES
2020-01-08,ICICIBANK,EQ,522.9,516,527.35,515,525.8,525.95,521.67,16094310,839598130845000,139653,6287746,0.3907,FINANCIAL SERVICES
2020-01-08,HINDUNILVR,EQ,1920.7,1910,1936.05,1906.45,1932,1929.35,1919.71,1889685,362764668775000,75078,1467833,0.7768,CONSUMER GOODS
2020-01-09,INDUSINDBK,EQ,1458.6,1490,1515.95,1483.2,1507.75,1507.65,1502.64,3496433,525387066835000.06,84803,893532,0.2556,FINANCIAL SERVICES
2020-01-09,HINDUNILVR,EQ,1929.35,1941.55,1947.3,1931,1937.7,1935.05,1938.35,1544334,299346085835000,110313,1149427,0.7443000000000001,CONSUMER GOODS
2020-01-09,INFY,EQ,718.2,721.7,731.5,714.3,727.6,727.55,724.6,13521186,979745529155000,161064,7560512,0.5592,IT
2020-01-09,ICICIBANK,EQ,525.95,530.7,547.4,530.3,545.6,546.3,541.74,18934019,1025737859555000,206294,7775476,0.4107,FINANCIAL SERVICES
2020-01-09,COALINDIA,EQ,200.2,203.25,203.7,197.35,197.95,198,198.82,10321169,205210333365000,60490,5171986,0.5011,METALS
2020-01-09,CIPLA,EQ,464.75,467.5,473.3,467.5,469.85,470.1,470.64,1700600,80036660700000,28983,691074,0.4064,PHARMA
2020-01-09,BRITANNIA,EQ,3023.6,3047.2,3049,2995.1,3004.8,3001.1,3011.6,434270,130784753465000.02,34570,272671,0.6279,CONSUMER GOODS
